user,item,rating
715376,DX0106EN,4.0
1072017,BD0101EN,3.0
696356,DV0151EN,3.0
246703,DS0301EN,2.0
1118880,CC0271EN,1.0
509559,TMP107,4.0
1259865,DA0101EN,3.0
121749,DX0107EN,4.0
1077496,DP0101EN,4.0
387359,BD0123EN,3.0
1480483,DV0101EN,3.0
2030714,ML0101EN,4.0
1133933,ST0101EN,3.0
774325,ST0101EN,3.0
1150284,TA0105EN,4.0
773953,PA0109EN,4.0
2003682,BD0211EN,1.0
912575,BC0201EN,2.0
165209,DS0103EN,3.0
1106191,ML0120ENv2,4.0
1137238,CO0401EN,3.0
947156,TMP0106,1.0
784251,DB0101EN,3.0
1188157,ML0115EN,1.0
1356426,CNSC02EN,2.0
564458,COM001EN,4.0
181124,BD0101EN,3.0
1386687,TA0106EN,4.0
1169409,ML0120ENv3,1.0
681415,DS0110EN,1.0
1231600,PA0101EN,3.0
1566745,BC0101EN,1.0
435139,WA0103EN,2.0
945602,DS0110EN,2.0
455725,RP0105EN,3.0
295611,SC0103EN,3.0
435617,RP0151EN,2.0
1804110,ML0109EN,4.0
376936,ML0122ENv1,2.0
1559851,SW0101EN,4.0
1902269,RP0103,1.0
1008504,CO0301EN,3.0
1679556,PA0107EN,1.0
947783,ML0122ENv1,2.0
1746375,BD0115EN,3.0
1201882,CB0201EN,4.0
1078508,BD0141EN,3.0
710292,ST0101EN,3.0
2050843,CNSC02EN,2.0
1438526,ML0120ENv2,1.0
7,BD0211EN,2.0
1170505,RP0103EN,3.0
767869,BD0131EN,1.0
1275279,BD0212EN,4.0
1802050,ST0101EN,4.0
1518231,DS0201EN,1.0
1018652,OS0101EN,1.0
769371,DS0107,1.0
434984,BD0101EN,2.0
728505,DS0101EN,3.0
1952697,ML0111EN,4.0
379401,BC0101EN,3.0
611867,DS0103EN,3.0
2018531,PHPM002EN,1.0
744166,BD0111EN,3.0
668023,SC0103EN,1.0
1296708,BD0101EN,3.0
738969,EE0101EN,4.0
763258,DV0101EN,3.0
291812,LB0111EN,4.0
733074,BD0153EN,3.0
722948,DX0107EN,1.0
1352617,DAI101EN,1.0
1645569,RP0151EN,4.0
884172,BC0202EN,4.0
1320434,BD0211EN,3.0
942373,BD0153EN,4.0
261254,CB0103EN,2.0
342823,DX0107EN,1.0
447100,AI0111EN,4.0
314132,TMP0101EN,1.0
581898,ML0122ENv1,4.0
435061,DS0101EN,2.0
878997,BD0212EN,1.0
1459066,ML0120ENv3,4.0
758482,CC0103EN,1.0
597813,LB0105ENv1,1.0
341405,CB0103EN,2.0
1142831,BD0111EN,1.0
883980,RP0103,4.0
430753,BD0121EN,3.0
1987731,CNSC02EN,2.0
788545,BD0221EN,1.0
389776,BD0212EN,4.0
1406091,ML0120EN,4.0
774745,ML0122ENv1,2.0
1501377,BD0101EN,3.0
1071045,DB0151EN,1.0
1293296,ML0101ENv3,3.0
1805668,GPXX0QR3EN,4.0
465828,ML0115EN,4.0
793331,SC0105EN,2.0
771421,ML0111EN,4.0
1009759,ML0109EN,1.0
476532,WA0101EN,3.0
384669,DS0101EN,2.0
273988,DS0103EN,2.0
1231032,GPXX0QR3EN,1.0
738694,ML0120ENv3,4.0
1081137,TMP107,4.0
1493228,BD0101EN,3.0
963131,ML0122ENv1,2.0
1176854,DX0108EN,4.0
1106115,BD0211EN,1.0
177687,LB0103ENv1,4.0
197206,SC0101EN,3.0
2100030,ML0120ENv3,3.0
1235787,CB0101EN,1.0
489294,TMP0105EN,2.0
995281,DX0108EN,4.0
310531,DS0301EN,4.0
274098,CB0103EN,2.0
1535347,DV0101EN,3.0
1505220,SC0103EN,1.0
719320,CB0103EN,2.0
434849,BD0101EN,2.0
2061096,DS0105EN,1.0
271554,PA0101EN,3.0
1757305,AI0111EN,3.0
1255587,SW0201EN,1.0
481791,TMP0105EN,2.0
1048670,BD0221EN,4.0
1387529,BD0211EN,4.0
1869579,BC0101EN,3.0
1119953,BD0121EN,1.0
2091622,DS0132EN,2.0
1792868,CNSC02EN,2.0
758530,DE0205EN,1.0
1114929,RP0105EN,1.0
1230908,HCC104EN,4.0
682818,RP0101EN,4.0
435603,RP0101EN,1.0
1656123,SW0201EN,4.0
1060667,BD0101EN,3.0
1812097,ML0201EN,4.0
126632,CC0101EN,3.0
778400,CO0401EN,1.0
1591321,CNSC02EN,2.0
966425,ML0122ENv1,2.0
726762,CB0103EN,2.0
1766767,ML0120ENv2,4.0
383202,RP0101EN,3.0
1534103,CO0101EN,3.0
339703,RP0103EN,1.0
1808745,ML0115EN,1.0
416176,CB0103EN,2.0
1251426,DS0107,4.0
957461,ML0115EN,1.0
29,BD0101EN,2.0
1589293,DS0101EN,3.0
1033941,BC0201EN,2.0
451113,CB0103EN,2.0
511424,BD0111EN,2.0
938318,CO0401EN,1.0
396335,BC0201EN,4.0
640330,CNSC02EN,1.0
981289,TMP0105EN,4.0
577001,DX0106EN,1.0
1766985,BC0101EN,4.0
945928,CB0105ENv1,4.0
1860858,DV0101EN,3.0
1417485,SECM03EN,1.0
1369422,CB0105ENv1,3.0
1106178,BC0101EN,4.0
1131779,BD0143EN,3.0
185017,WA0101EN,3.0
1469248,OS0101EN,1.0
2065600,CNSC02EN,2.0
1322049,DS0132EN,2.0
711781,CB0103EN,2.0
206962,WA0101EN,4.0
664175,DV0101EN,3.0
781768,BD0145EN,3.0
1095707,CO0101EN,1.0
1675046,CNSC02EN,2.0
1623095,DA0101EN,3.0
1530942,ML0103EN,3.0
877115,HCC104EN,4.0
435773,RP0151EN,2.0
952311,SW0101EN,1.0
435091,BC0101EN,3.0
1434313,SC0105EN,4.0
1008783,LB0109ENv1,4.0
721508,CB0103EN,2.0
1828437,BD0115EN,4.0
925891,RP0101EN,1.0
435186,BD0101EN,2.0
325595,CNSC02EN,2.0
434873,BD0101EN,2.0
950081,ML0115EN,4.0
1767320,TMP107,1.0
1856282,CNSC02EN,2.0
1893676,RP0103,4.0
704239,CB0103EN,2.0
1376553,DS0101EN,1.0
724649,RP0103EN,4.0
2039413,BD0221EN,4.0
435580,EE0101EN,1.0
511784,TA0105,2.0
741051,ML0115EN,3.0
1011175,HCC104EN,4.0
435476,BD0101EN,2.0
562665,BD0221EN,4.0
243759,DS0101EN,2.0
780941,PA0107EN,1.0
631403,SW0101EN,1.0
715361,CB0103EN,2.0
708337,PY0101EN,3.0
1988886,CNSC02EN,2.0
1029574,CL0101EN,2.0
553929,RAVSCTEST1,4.0
435609,BD0101EN,2.0
435303,BD0101EN,2.0
510683,BD0212EN,1.0
1033279,AI0111EN,1.0
1643625,CNSC02EN,2.0
726620,PY0101EN,4.0
1020122,PA0101EN,4.0
1251504,ML0122ENv3,1.0
435705,BD0101EN,4.0
1830204,DX0107EN,1.0
1085133,BD0123EN,1.0
4,BD0123EN,2.0
138320,DA0101EN,1.0
57052,DS0101EN,3.0
1844307,DS0105EN,3.0
1031322,BC0201EN,2.0
1592326,BC0101EN,4.0
2083394,BD0153EN,4.0
434856,LB0105ENv1,4.0
932793,LB0103ENv1,1.0
1374837,BD0111EN,3.0
697402,COM001EN,4.0
678720,ML0120ENv2,3.0
1116149,CNSC02EN,2.0
1977092,ML0122EN,1.0
925992,ML0122ENv1,2.0
1757869,CNSC02EN,2.0
1637936,CNSC02EN,2.0
1689394,CNSC02EN,2.0
511045,DS0101EN,2.0
620460,DB0113EN,4.0
1788947,BD0101EN,3.0
1752047,ST0101EN,4.0
510442,DV0151EN,1.0
943859,BC0201EN,2.0
1030981,BC0201EN,2.0
1871560,ML0122ENv3,4.0
876839,ML0101ENv3,4.0
902636,WA0103EN,4.0
2049703,ML0122ENv1,1.0
346607,BD0221EN,3.0
1331926,CNSC02EN,2.0
515866,ML0101ENv3,3.0
147,SC0105EN,2.0
1840600,BD0111EN,3.0
1068360,DV0151EN,4.0
827930,PY0101EN,3.0
130213,BD0101EN,2.0
1295795,ML0122ENv1,4.0
566263,WA0101EN,1.0
491131,TMP0105EN,2.0
1061437,CO0101EN,3.0
888532,DB0151EN,1.0
1060313,SC0101EN,4.0
510872,DS0101EN,2.0
704091,CO0401EN,1.0
51937,BD0223EN,4.0
1329534,ML0101ENv3,3.0
317177,CB0103EN,2.0
772610,DB0111EN,1.0
987812,BD0115EN,3.0
1056495,BC0201EN,2.0
730734,BD0115EN,3.0
1044404,BD0121EN,4.0
1862595,CNSC02EN,2.0
435334,BD0211EN,2.0
189455,RP0105EN,2.0
1763941,TMP107,4.0
499748,ST0101EN,2.0
1576500,CNSC02EN,2.0
1267113,TMP0105EN,4.0
2052667,OS0101EN,2.0
754782,BD0141EN,1.0
520778,ML0122EN,4.0
147671,DS0103EN,2.0
465159,DS0101EN,2.0
696612,CB0103EN,2.0
512218,CO0201EN,4.0
509697,DB0111EN,4.0
724849,WA0103EN,4.0
624322,PA0107EN,4.0
1071227,DA0101EN,3.0
1234914,DS0101EN,1.0
1091773,BC0202EN,4.0
1006740,DS0201EN,4.0
717480,TA0105EN,1.0
422835,BD0111EN,3.0
58,BD0111EN,2.0
1282124,BD0131EN,3.0
1603184,CNSC02EN,2.0
879710,ML0201EN,1.0
1050895,BC0201EN,2.0
1366432,AI0111EN,1.0
878072,ML0122EN,2.0
934995,TMP0105EN,1.0
1725354,DW0101EN,4.0
262881,ST0101EN,2.0
1784846,BC0202EN,3.0
511322,DA0151EN,1.0
1537432,WA0101EN,1.0
1315345,CNSC02EN,2.0
1194818,ML0101ENv3,3.0
1925992,CNSC02EN,2.0
1342035,DS0103EN,3.0
1351275,TA0105,1.0
769313,CC0103EN,3.0
1185424,DS0103EN,1.0
909692,DB0111EN,1.0
1006776,CO0201EN,3.0
1211071,DS0105EN,3.0
1394940,PY0101EN,3.0
754302,ML0122ENv1,2.0
1050418,BC0201EN,2.0
377519,RP0151EN,3.0
1441326,DAI101EN,2.0
710225,DA0201EN,4.0
698908,LB0105ENv1,3.0
435438,BD0101EN,2.0
683939,ML0120ENv2,4.0
1523639,CNSC02EN,2.0
1693493,DA0101EN,3.0
1383,RP0103EN,4.0
1433183,PY0101EN,3.0
578291,GPXX0QR3EN,1.0
1286063,DW0101EN,3.0
60465,CB0103EN,4.0
1234904,BC0101EN,3.0
1201154,PHPM002EN,1.0
1233961,BD0211EN,3.0
512549,TA0105EN,4.0
745151,ML0122EN,2.0
623927,SC0101EN,4.0
949743,DS0301EN,4.0
516283,BD0115EN,3.0
727798,AI0111EN,1.0
435844,BD0101EN,2.0
581446,BD0153EN,3.0
1361664,WA0101EN,4.0
506772,TMP0106,4.0
635947,ML0115EN,3.0
1939290,DW0101EN,3.0
982528,BC0101EN,3.0
1769433,PY0101EN,3.0
430283,BD0212EN,1.0
619265,BD0111EN,3.0
397283,CB0103EN,2.0
738484,DA0201EN,4.0
1366351,BD0101EN,3.0
945608,ML0151EN,3.0
1408755,PY0101EN,3.0
907770,ML0122ENv1,2.0
1650382,DB0115EN,1.0
719503,CB0103EN,2.0
1695147,CNSC02EN,2.0
1066067,DS0321EN,4.0
1338491,CO0101EN,3.0
304465,BD0211EN,2.0
211375,DE0205EN,1.0
730155,DAI101EN,2.0
2072870,RP0151EN,4.0
91071,DS0301EN,4.0
295592,BD0111EN,2.0
897254,BD0123EN,3.0
1883377,BD0101EN,1.0
612499,DS0101EN,3.0
1754266,BC0101EN,3.0
921844,DS0103EN,3.0
611127,PY0101EN,3.0
321173,BD0211EN,4.0
743823,CO0101EN,3.0
991505,DB0113EN,1.0
1398962,DB0101EN,3.0
1757747,TA0105EN,1.0
1305211,DX0108EN,4.0
587383,DS0105EN,3.0
890778,SW0101EN,1.0
695430,DB0101EN,4.0
83795,BD0135EN,3.0
604931,ML0122ENv3,1.0
783827,DB0101EN,4.0
842189,DS0101EN,3.0
736698,CL0101EN,3.0
1303751,BD0123EN,1.0
1216550,DX0108EN,1.0
1281494,DW0101EN,1.0
533859,DV0101EN,3.0
1445984,CB0201EN,1.0
510065,DB0111EN,4.0
1797358,BD0141EN,4.0
2096472,ML0151EN,1.0
1829859,DS0101EN,3.0
509722,ML0103EN,4.0
736184,CO0301EN,1.0
721637,SW0201EN,1.0
1231600,SC0105EN,1.0
143871,BD0211EN,3.0
998932,BC0201EN,2.0
399280,ML0122ENv1,4.0
724649,DX0107EN,4.0
1769653,CNSC02EN,2.0
1200463,AI0111EN,1.0
1185958,ML0101EN,1.0
1101447,ML0201EN,1.0
1033903,EE0101EN,4.0
1383328,TA0105EN,1.0
786015,IT0101EN,1.0
795769,RAVSCTEST1,4.0
729839,BC0101EN,4.0
733479,TMP107,4.0
702478,CB0103EN,2.0
778634,BD0111EN,3.0
1602175,DA0101EN,4.0
511785,TMP0101EN,4.0
1899216,CNSC02EN,2.0
269843,ML0201EN,1.0
510744,CB0103EN,4.0
691370,ML0120ENv3,4.0
1539956,CC0101EN,3.0
431554,BD0101EN,2.0
632399,TA0106EN,1.0
1923675,DS0132EN,2.0
952742,ML0103EN,3.0
1014426,CO0101EN,3.0
779151,ML0151EN,4.0
754380,PA0107EN,1.0
779096,DS0132EN,1.0
1971263,SECM03EN,3.0
2,BD0151EN,3.0
719839,LB0105ENv1,4.0
1481613,EE0101EN,3.0
435825,BD0101EN,2.0
425303,DP0101EN,1.0
518187,IT0101EN,4.0
733504,CB0103EN,1.0
1441107,DS0132EN,2.0
1744480,IT0101EN,1.0
1103650,DS0201EN,4.0
1541555,BD0145EN,1.0
1129185,CNSC02EN,1.0
511423,LB0105ENv1,1.0
1536013,SECM03EN,1.0
1255177,DW0101EN,3.0
1447924,DS0103EN,4.0
435651,PHPM002EN,1.0
1026469,SECM03EN,1.0
1106061,TMP0106,4.0
1684405,CNSC02EN,2.0
509833,RP0101EN,1.0
1619917,ML0201EN,4.0
1403550,RP0101EN,3.0
722948,DX0106EN,4.0
624083,BD0101EN,3.0
694321,DB0115EN,1.0
1117018,RP0151EN,4.0
121657,CB0103EN,2.0
1613457,CC0101EN,1.0
445601,ML0122ENv1,4.0
447303,BD0121EN,3.0
912961,DS0132EN,4.0
548461,ML0122ENv1,2.0
1346294,PY0101EN,3.0
5,TMP107,2.0
991079,DS0105EN,3.0
1052968,DX0108EN,1.0
435385,BD0111EN,2.0
1360070,DB0101EN,1.0
1125017,CO0101EN,3.0
1291138,DS0110EN,2.0
2000186,PY0101EN,3.0
484522,DA0151EN,1.0
1052504,ML0101ENv3,1.0
976481,ML0103EN,4.0
483616,DS0103EN,2.0
942598,BC0201EN,3.0
1797237,AI0111EN,1.0
518286,DS0201EN,1.0
510751,RP0101EN,2.0
1028714,PHPM002EN,4.0
713816,CB0105ENv1,1.0
315599,DS0110EN,4.0
361624,CB0103EN,2.0
1263650,GPXX0QR3EN,1.0
1367417,WA0103EN,1.0
942888,TMP0106,4.0
559673,CB0201EN,1.0
612156,DV0101EN,4.0
769105,DS0101EN,3.0
91852,CNSC02EN,2.0
1542763,PY0101EN,3.0
666837,WA0103EN,4.0
1485034,DX0107EN,4.0
1107193,CL0101EN,2.0
735660,BD0137EN,1.0
1686851,CB0105ENv1,1.0
1075327,COM001EN,4.0
950100,ML0120EN,3.0
434976,SC0103EN,2.0
402464,GPXX0QR3EN,4.0
1829082,RP0103,1.0
435416,BD0101EN,2.0
1010090,ML0151EN,4.0
744811,SC0101EN,1.0
883637,PA0107EN,4.0
321545,CB0103EN,2.0
578651,ML0120ENv3,1.0
509543,RP0151EN,4.0
707674,BD0211EN,3.0
784197,ML0151EN,3.0
704714,SW0201EN,1.0
769812,BD0151EN,1.0
2002590,BC0201EN,3.0
218617,CB0103EN,2.0
1823093,DS0107,4.0
684941,CB0103EN,2.0
836877,DS0101EN,3.0
1722942,CNSC02EN,2.0
437748,DX0107EN,1.0
394240,RP0103,1.0
707194,BD0212EN,3.0
512516,DS0101EN,2.0
1686660,DS0201EN,4.0
1226862,DS0103EN,3.0
479120,DS0301EN,4.0
435638,BC0101EN,4.0
588590,DS0321EN,1.0
563561,BD0141EN,3.0
1346379,CL0101EN,3.0
112225,TMP0106,2.0
1033752,CC0101EN,1.0
1767467,CNSC02EN,2.0
1141521,ML0120ENv3,4.0
924456,BD0101EN,3.0
573047,PY0101EN,3.0
1876460,ST0301EN,4.0
687026,SW0101EN,1.0
409737,CB0103EN,2.0
585304,PA0109EN,4.0
1800133,DAI101EN,2.0
1684249,DB0101EN,3.0
370745,IT0101EN,3.0
1761661,ML0122ENv1,4.0
1691212,CO0101EN,3.0
28,RP0151EN,2.0
1782362,DS0101EN,3.0
1514022,PY0101EN,3.0
760789,LB0109ENv1,4.0
1168658,BD0111EN,3.0
725010,CB0103EN,2.0
511779,EE0101EN,4.0
683330,SW0101EN,4.0
1719499,ML0101ENv3,3.0
1606748,CNSC02EN,2.0
1539414,DS0103EN,4.0
889699,DS0101EN,3.0
630451,DS0301EN,1.0
770867,CO0201EN,3.0
727758,BD0101EN,3.0
1682401,CNSC02EN,2.0
1271870,BC0202EN,1.0
1845353,DV0151EN,4.0
1614425,HCC104EN,1.0
354022,DX0108EN,4.0
692413,CP0101EN,1.0
1138488,ML0120EN,1.0
434954,SW0201EN,4.0
35,DA0201EN,2.0
223526,TMP0105EN,2.0
899537,BC0201EN,2.0
1799800,DA0101EN,3.0
500145,CO0201EN,1.0
1121235,BC0202EN,3.0
963089,BD0111EN,3.0
660583,PA0101EN,4.0
687239,ST0101EN,2.0
877033,ML0120EN,3.0
1112238,ML0122ENv1,4.0
692274,OS0101EN,1.0
1107107,CL0101EN,2.0
1941687,CNSC02EN,2.0
725023,ML0115EN,1.0
1813726,DAI101EN,2.0
997720,DE0205EN,4.0
512386,DB0115EN,1.0
541920,CC0101EN,4.0
939473,ML0101ENv3,3.0
1212766,BD0145EN,4.0
1059725,CL0101EN,2.0
884380,DB0151EN,4.0
504760,BD0115EN,3.0
511277,DS0101EN,2.0
984840,CL0101EN,2.0
1343139,DB0115EN,1.0
493616,BC0201EN,2.0
1982131,CNSC02EN,2.0
1535513,DA0101EN,3.0
939893,CP0101EN,3.0
1478284,DS0103EN,3.0
1703392,PY0101EN,3.0
1013645,LB0103ENv1,3.0
937985,CNSC02EN,2.0
1116193,BC0101EN,3.0
952827,DV0151EN,1.0
920670,BD0111EN,3.0
1248565,AI0111EN,1.0
582493,BC0201EN,1.0
2089943,HCC105EN,4.0
1106805,CL0101EN,2.0
272152,DB0101EN,1.0
1869936,BD0131EN,4.0
511322,CC0150EN,1.0
1029789,BC0201EN,2.0
724969,BD0145EN,1.0
1361455,TA0105,4.0
1625675,BD0111EN,4.0
1206487,CC0103EN,3.0
1804498,WA0101EN,4.0
1179264,CNSC02EN,2.0
1106120,CL0101EN,2.0
511303,RP0103,4.0
714463,BD0101EN,3.0
285318,CNSC02EN,2.0
1264179,TMP107,1.0
510445,DS0101EN,2.0
512831,DS0101EN,2.0
408901,DS0301EN,2.0
1017804,DV0101EN,3.0
1735396,CNSC02EN,2.0
2051379,ML0101ENv3,3.0
1247955,DS0105EN,3.0
280337,BENTEST4,4.0
913786,BENTEST4,4.0
721104,BD0137EN,3.0
1242982,DB0111EN,1.0
1540275,LB0105ENv1,1.0
1448790,BC0101EN,1.0
2025779,DB0101EN,1.0
1790563,CB0101EN,4.0
674386,DS0101EN,3.0
1009754,SC0105EN,2.0
1131617,BD0101EN,3.0
1661789,CC0250EN,1.0
435391,SC0105EN,2.0
675129,CB0103EN,2.0
737506,CL0101EN,2.0
773169,DA0201EN,1.0
512449,RP0101EN,2.0
1703439,RP0101EN,3.0
507920,CP0101EN,1.0
2101142,DS0132EN,2.0
927847,ST0101EN,3.0
1620765,DP0101EN,1.0
387357,DS0110EN,4.0
434865,BD0101EN,2.0
1911771,BD0221EN,3.0
1058500,CL0101EN,2.0
435862,BD0101EN,2.0
1286780,DA0101EN,3.0
1062179,CL0101EN,2.0
732123,RP0103,4.0
643998,BD0212EN,1.0
1408115,CC0250EN,4.0
907799,ML0122ENv1,2.0
1727591,EE0101EN,4.0
2054779,BD0115EN,3.0
2054118,CNSC02EN,2.0
175293,DS0101EN,2.0
1219649,CO0301EN,3.0
267344,DS0107,1.0
425296,CB0103EN,2.0
435324,WA0101EN,2.0
1228912,RP0105EN,3.0
948920,EE0101EN,4.0
1053399,RP0101EN,3.0
1342226,CNSC02EN,2.0
1315728,DS0101EN,3.0
278860,ST0101EN,2.0
1357626,DS0101EN,3.0
1012361,DX0106EN,4.0
990222,CO0301EN,4.0
643707,DS0105EN,3.0
1003702,LB0107ENv1,3.0
270647,DS0101EN,2.0
1709354,DAI101EN,2.0
632012,ML0122ENv1,2.0
463463,TMP0105EN,2.0
435332,RP0151EN,2.0
1042393,BC0201EN,2.0
721081,BD0131EN,3.0
558978,CB0103EN,2.0
535601,PA0109EN,4.0
1462256,SC0105EN,3.0
1132554,BD0145EN,4.0
1448907,BD0115EN,3.0
1800750,DA0201EN,4.0
1500354,ML0120ENv2,1.0
1250446,ML0115EN,3.0
1070033,CL0101EN,2.0
1012018,CO0101EN,1.0
458645,BC0201EN,2.0
735587,PHPM002EN,1.0
1777497,DX0108EN,4.0
1405528,PY0101EN,3.0
148487,IT0101EN,1.0
1475336,CC0101EN,3.0
1143547,DA0101EN,1.0
973411,BD0151EN,1.0
1224470,PHPM002EN,4.0
1200150,BD0111EN,3.0
1813717,DAI101EN,2.0
1415317,DA0201EN,4.0
512866,RP0101EN,1.0
1142440,CC0101EN,3.0
666405,BD0141EN,4.0
435665,BD0111EN,2.0
718904,CNSC02EN,2.0
1536384,CNSC02EN,2.0
1798308,CC0150EN,1.0
662916,PA0101EN,1.0
1411871,ML0115EN,3.0
1375899,DS0107,1.0
635645,CC0201EN,3.0
306662,BD0111EN,3.0
340811,BD0115EN,2.0
99909,DV0151EN,4.0
722368,CB0103EN,2.0
726938,DX0107EN,4.0
718176,DA0101EN,4.0
1028747,BC0101EN,3.0
1302127,CC0101EN,3.0
673042,PA0103EN,1.0
1125017,CB0103EN,3.0
512820,DS0101EN,2.0
2042077,OS0101EN,2.0
761822,BD0223EN,1.0
1145345,DS0101EN,3.0
1808440,DAI101EN,2.0
2044059,BENTEST4,1.0
771084,CO0401EN,4.0
1126021,DS0103EN,3.0
1763134,BD0211EN,4.0
526883,ML0122ENv1,1.0
510328,DS0101EN,2.0
1784949,ML0151EN,4.0
1685561,PY0101EN,3.0
1144645,ST0301EN,4.0
1778053,CL0101EN,1.0
1691361,DS0101EN,3.0
1045679,BC0201EN,2.0
1805611,CO0301EN,1.0
1315100,DAI101EN,1.0
1511997,BC0202EN,3.0
725248,ML0120EN,1.0
1531158,CC0101EN,3.0
1068368,PA0109EN,1.0
277597,CB0103EN,2.0
722001,CB0103EN,2.0
611671,BD0131EN,3.0
1552450,ML0101ENv3,3.0
643998,ST0101EN,2.0
1329638,CC0103EN,3.0
1897212,CB0101EN,4.0
1302803,ML0101ENv3,3.0
1327015,DB0101EN,3.0
1739991,DA0101EN,3.0
742215,BD0111EN,3.0
994544,ML0122ENv1,2.0
1385786,TA0105EN,1.0
1357561,SC0103EN,4.0
398950,ML0122EN,2.0
990047,PY0101EN,3.0
1237298,HCC105EN,1.0
1605432,PHPM002EN,4.0
945792,CB0103EN,3.0
389630,BD0101EN,2.0
372730,DS0110EN,4.0
1119646,BD0111EN,3.0
709516,CB0103EN,2.0
1014778,DX0108EN,1.0
1288102,ML0120EN,4.0
560845,BD0123EN,1.0
1843585,SC0105EN,1.0
702490,WA0101EN,3.0
435851,BD0101EN,2.0
1147796,DX0108EN,1.0
1562132,BC0101EN,3.0
1013515,SC0105EN,1.0
888211,CC0250EN,1.0
1813483,BD0223EN,1.0
886227,CB0201EN,1.0
697316,HCC105EN,1.0
625329,SC0103EN,4.0
1057278,DS0321EN,1.0
1666087,PHPM002EN,4.0
610850,ML0122EN,2.0
510883,DS0101EN,2.0
1688055,CNSC02EN,2.0
1616456,OS0101EN,4.0
700921,BD0212EN,1.0
793331,CC0250EN,1.0
1118931,DS0105EN,4.0
1260951,HCC104EN,4.0
1155423,BD0101EN,3.0
1425000,DS0110EN,4.0
215376,BD0101EN,2.0
1667906,IT0101EN,1.0
949051,RP0103EN,4.0
731122,CL0101EN,3.0
633717,BD0221EN,1.0
1047889,BC0201EN,2.0
722874,CB0103EN,2.0
1032979,BC0201EN,2.0
1699356,PA0109EN,4.0
739825,BD0101EN,3.0
723226,CB0103EN,2.0
1046379,CO0401EN,3.0
890681,DS0132EN,2.0
719318,CNSC02EN,2.0
1088884,CL0101EN,2.0
948692,BD0211EN,3.0
621420,ML0122ENv1,2.0
1495536,DS0105EN,1.0
1049106,BC0201EN,2.0
1031239,CP0101EN,4.0
559901,ST0101EN,2.0
1073551,GPXX0T0FEN,4.0
2100030,DS0201EN,3.0
510418,BD0145EN,4.0
581186,BD0115EN,3.0
722766,CL0101EN,1.0
509502,DX0106EN,4.0
513169,AI0111EN,4.0
1766174,ML0101ENv3,4.0
376450,WA0101EN,4.0
666191,DA0101EN,4.0
742077,BD0131EN,4.0
1104864,DW0101EN,3.0
1171965,DE0205EN,1.0
928101,SECM03EN,1.0
1819032,HCC104EN,4.0
1044074,PA0109EN,4.0
1963241,ML0120ENv3,3.0
408518,CB0103EN,2.0
1623075,CL0101EN,1.0
1121404,WA0101EN,1.0
511574,WA0101EN,1.0
993665,AI0111EN,3.0
1540436,LB0111EN,4.0
709519,CB0103EN,2.0
510429,DS0101EN,2.0
998932,TMP0106,1.0
623483,BD0135EN,1.0
719894,CB0103EN,2.0
1775524,RP0103,1.0
1716561,ST0201EN,1.0
906353,BD0111EN,3.0
883150,BD0101EN,3.0
572674,TA0106EN,4.0
769520,BC0201EN,2.0
726037,DS0107,4.0
1055649,BD0111EN,3.0
985413,SC0105EN,4.0
1526894,BD0115EN,4.0
545608,DV0151EN,1.0
775114,PA0101EN,2.0
1469571,BD0145EN,4.0
622999,SC0101EN,1.0
1913483,BC0101EN,3.0
1688085,DV0101EN,3.0
1459945,PY0101EN,3.0
1116362,DA0101EN,3.0
1308344,EE0101EN,4.0
1633428,DX0106EN,4.0
2002090,CC0103EN,3.0
399473,CNSC02EN,2.0
901882,EE0101EN,1.0
1177081,ML0120ENv3,1.0
1015176,ML0120ENv2,3.0
775113,ML0122ENv1,2.0
435136,DS0301EN,4.0
190930,LB0101ENv1,3.0
1452583,WA0103EN,1.0
434870,SC0105EN,2.0
435415,DP0101EN,4.0
721827,CB0103EN,2.0
399040,ML0122ENv1,2.0
435255,BD0211EN,2.0
1739849,BD0111EN,3.0
695688,CB0103EN,2.0
724904,LB0101ENv1,1.0
1509533,CNSC02EN,4.0
1333130,ML0115EN,4.0
1123688,CL0101EN,3.0
1314753,CP0101EN,4.0
190817,BD0141EN,3.0
1481079,DS0105EN,3.0
615473,DS0105EN,3.0
1170643,RP0101EN,3.0
537935,CB0103EN,2.0
998442,DS0105EN,3.0
480399,RP0103,1.0
7359,BC0201EN,2.0
1662703,CNSC02EN,2.0
934935,BC0201EN,2.0
775904,DW0101EN,4.0
472139,CNSC02EN,2.0
970708,LB0111EN,4.0
681305,TMP0101EN,4.0
173127,ML0151EN,3.0
1419450,GPXX0QR3EN,4.0
1736287,CB0105ENv1,4.0
403340,TA0105,4.0
435498,DS0107,4.0
1417697,ST0201EN,1.0
435006,DB0111EN,2.0
1058002,BC0201EN,2.0
1946491,BD0151EN,4.0
1536213,ST0201EN,1.0
251197,WA0101EN,3.0
768117,ML0115EN,3.0
1821329,DV0151EN,3.0
1967484,DS0107,1.0
752640,ML0115EN,4.0
103234,BD0101EN,2.0
715077,CB0103EN,2.0
113910,SC0103EN,3.0
177215,DS0105EN,4.0
967802,ML0122ENv1,2.0
1138273,ML0101EN,1.0
750193,COM001EN,1.0
1772368,ML0120EN,4.0
2,ST0101EN,2.0
70934,BD0137EN,4.0
602653,BD0115EN,2.0
996265,ML0115EN,1.0
